"X.1","X","Platform","AlbumNo","Album","Song","Streams"
26358,"Kendrick Lamar","Deezer",8,"DAMN.","Track2",7.65
26359,"Kendrick Lamar","Deezer",8,"DAMN.","Track3",6.02
26360,"Kendrick Lamar","Deezer",8,"DAMN.","Track4",6.77
26361,"Kendrick Lamar","Deezer",8,"DAMN.","Track5",6.11
26362,"Kendrick Lamar","Deezer",8,"DAMN.","Track6",7.18
26363,"Kendrick Lamar","Deezer",8,"DAMN.","Track7",7.2
26364,"Kendrick Lamar","Deezer",8,"DAMN.","Track8",8.88
26365,"Kendrick Lamar","Deezer",8,"DAMN.","Track9",6.02
26366,"Kendrick Lamar","Deezer",8,"DAMN.","Track10",7.32
26367,"Kendrick Lamar","Deezer",8,"DAMN.","Track11",6.28
26368,"Kendrick Lamar","Deezer",8,"DAMN.","Track12",5.78
26369,"Kendrick Lamar","Deezer",8,"DAMN.","Track13",5.35
26370,"Kendrick Lamar","Deezer",8,"DAMN.","Track14",6.17
26371,"Kendrick Lamar","Spotify",8,"DAMN.","Track1",91048926
26372,"Kendrick Lamar","Spotify",8,"DAMN.","Track2",769197070
26373,"Kendrick Lamar","Spotify",8,"DAMN.","Track3",145533804
26374,"Kendrick Lamar","Spotify",8,"DAMN.","Track4",319452491
26375,"Kendrick Lamar","Spotify",8,"DAMN.","Track5",135434734
26376,"Kendrick Lamar","Spotify",8,"DAMN.","Track6",436877470
26377,"Kendrick Lamar","Spotify",8,"DAMN.","Track7",183488828
26378,"Kendrick Lamar","Spotify",8,"DAMN.","Track8",1490038597
26379,"Kendrick Lamar","Spotify",8,"DAMN.","Track9",135955759
26380,"Kendrick Lamar","Spotify",8,"DAMN.","Track10",740581746
26381,"Kendrick Lamar","Spotify",8,"DAMN.","Track11",178370752
26382,"Kendrick Lamar","Spotify",8,"DAMN.","Track12",127483326
26383,"Kendrick Lamar","Spotify",8,"DAMN.","Track13",119068221
26384,"Kendrick Lamar","Spotify",8,"DAMN.","Track14",126090393
26385,"Kendrick Lamar","Last.fm",8,"DAMN.","Track1",1775494
26386,"Kendrick Lamar","Last.fm",8,"DAMN.","Track2",5705349
26387,"Kendrick Lamar","Last.fm",8,"DAMN.","Track3",2312958
26388,"Kendrick Lamar","Last.fm",8,"DAMN.","Track4",3399639
26389,"Kendrick Lamar","Last.fm",8,"DAMN.","Track5",2330931
26390,"Kendrick Lamar","Last.fm",8,"DAMN.","Track6",2799567
26391,"Kendrick Lamar","Last.fm",8,"DAMN.","Track7",3204989
26392,"Kendrick Lamar","Last.fm",8,"DAMN.","Track8",7228642
26393,"Kendrick Lamar","Last.fm",8,"DAMN.","Track9",1879458
26394,"Kendrick Lamar","Last.fm",8,"DAMN.","Track10",3854456
26395,"Kendrick Lamar","Last.fm",8,"DAMN.","Track11",1945199
26396,"Kendrick Lamar","Last.fm",8,"DAMN.","Track12",1755617
26397,"Kendrick Lamar","Last.fm",8,"DAMN.","Track13",1519268
26398,"Kendrick Lamar","Last.fm",8,"DAMN.","Track14",1974414
26399,"Kendrick Lamar","Genius",8,"DAMN.","Track1",1094904
26400,"Kendrick Lamar","Genius",8,"DAMN.","Track2",5801943
26401,"Kendrick Lamar","Genius",8,"DAMN.","Track3",1189388
26402,"Kendrick Lamar","Genius",8,"DAMN.","Track4",2836546
26403,"Kendrick Lamar","Genius",8,"DAMN.","Track5",1378973
26404,"Kendrick Lamar","Genius",8,"DAMN.","Track6",2771391
26405,"Kendrick Lamar","Genius",8,"DAMN.","Track7",1683493
26406,"Kendrick Lamar","Genius",8,"DAMN.","Track8",11026613
26407,"Kendrick Lamar","Genius",8,"DAMN.","Track9",1325181
26408,"Kendrick Lamar","Genius",8,"DAMN.","Track10",3858040
26409,"Kendrick Lamar","Genius",8,"DAMN.","Track11",5013582
26410,"Kendrick Lamar","Genius",8,"DAMN.","Track12",2003951
26411,"Kendrick Lamar","Genius",8,"DAMN.","Track13",1113595
26412,"Kendrick Lamar","Genius",8,"DAMN.","Track14",1617113
26413,"Kendrick Lamar","YouTube",8,"DAMN.","Track1",NA
